index,Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms
1593,"Sunteck West World 2 Tivri Naigaon East, Naigaon East, Mumbai",Ready to move,Unfurnished,610.0,392.0,2.0,1,1,3278000,68531.27594,22.0,5370.0,1.0,1.0
4602,"Khar, Khar West, Mumbai",Ready to move,Fully Furnished,950.0,1073.700747,1.0,10,1,52000000,52000000.0,15.0,54740.0,2.0,2.0
8449,"Gorai 1, Borivali West, Mumbai",Ready to move,Fully Furnished,1050.0,630.0833881,1.0,5,0,8900000,0.0,5.002829932,8480.0,3.0,4.0
5195,"Lodha World One, Lower Parel, Mumbai",Ready to move,Semi Furnished,2600.0,1900.0,4.0,15,2,97500000,980000.0,73.0,37500.0,3.0,3.0
5648,"New Mhada Complex, Srishti Complex, Mira Road East, Mumbai",Ready to move,Unfurnished,550.0,333.0,2.0,8,2,4800000,90000.0,18.0,8730.0,1.0,1.0
6284,"Earth Vintage, Babasaheb Ambedkar Nagar, Dadar West, Mumbai",Ready to move,Semi Furnished,675.0,675.0,3.0,8,1,35000000,350000.0,32.0,51850.0,2.0,2.0
7,"Runwal Bliss Wing B, Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1150.0,723.0,2.0,1,1,21000000,210000.0,50.0,18260.0,2.0,2.0
380,"Sahakar Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,928.0,673.4007026,1.0,1,1,16900000,16900000.0,16.0,18210.0,2.0,2.0
4126,"Lodha Bellissimo, Adarsh Nagar, Lower Parel, Mumbai",Ready to move,Semi Furnished,2400.0,2100.0,3.0,10,2,72000000,720000.0,48.0,30000.0,3.0,3.0
4884,"Krypton Towers, Century Bazaar, Prabhadevi, Mumbai",Ready to move,Fully Furnished,1700.0,1250.0,3.0,10,1,63000000,0.0,24.0,37060.0,3.0,3.0
8775,"Kalpataru Horizon, BDD Chawls Worli, Worli, Mumbai",Ready to move,Semi Furnished,1600.0,1623.962663,1.0,12,2,96100000,95987508.97,30.0,60060.0,3.0,3.0
2139,"Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,300.0,180.0,2.0,10,0,3320000,31998.0,7.0,11070.0,1.0,1.0
9066,"silverline apartment, J B Nagar, Andheri East, Mumbai",Ready to move,Unfurnished,480.0,432.7495979,1.0,23,1,13000000,13000000.0,6.0,27080.0,1.0,2.0
4891,"Joy Homes Complex, Valmik Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,750.0,460.0,2.0,15,1,11500000,110000.0,15.0,15330.0,1.0,1.0
5118,"Lodha New Cuffe Parade, Sion, Mumbai",Ready to move,Semi Furnished,2208.0,1472.0,3.0,5,2,53500000,530000.0,40.0,24230.0,3.0,3.0
2826,"Gangotri CHS, Pestom Sagar Colony, Chembur, Mumbai",Ready to move,Unfurnished,450.0,325.0,2.0,7,1,8500000,85000.0,12.0,18890.0,1.0,1.0
5313,"Mother Dairy Road, Nehru Nagar, Kurla East, Mumbai",Ready to move,Semi Furnished,725.0,513.9998849,1.0,1,1,12000000,12000000.0,18.0,16550.0,1.0,2.0
7158,"Acropolis, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,950.0,635.0,2.0,4,1,4500000,2439.665081,15.0,4740.0,2.0,2.0
7517,"Royal Palms Lake View, Aarey Colony, Goregaon East, Mumbai",Ready to move,Unfurnished,1660.0,1300.0,3.0,9,1,15000000,150000.0,12.0,9040.0,3.0,3.0
5276,"Sunteck West World 2 Tivri Naigaon East, Naigaon East, Mumbai",Ready to move,Unfurnished,850.0,547.0,1.0,1,1,5370000,156503.8029,22.0,6320.0,2.0,2.0
9038,"Vini Heights Phase 1, Lakshmiben Chedda Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,600.0,520.0,2.0,12,3,4200000,19275.1419,7.0,7000.0,2.0,2.0
1850,"DGS Sheetal Sejal, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,595.0,380.0,1.0,2,1,3000000,60000.0,15.0,5040.0,1.0,1.0
3190,"Archi Atharva Heights , Vasai East Salt Plant, Vasai East, Mumbai",Ready to move,Semi Furnished,580.0,400.0,2.0,12,1,3500000,42900.00743,7.0,6030.0,1.0,1.0
3351,"Lalit Castle Peak, Sindhi Society, Chembur, Mumbai",Ready to move,Semi Furnished,2100.0,2080.0,4.0,3,4,47500000,416524.1592,12.0,22620.0,4.0,4.0
853,"Khaira, Boisar, Mumbai",Ready to move,Unfurnished,455.0,287.0,1.0,3,2,1500000,0.0,5.96873294,3300.0,1.0,1.0
2177,"K Raheja Vistas, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1550.0,1090.0,2.0,7,1,37500000,380000.0,20.0,24190.0,3.0,3.0
1728,"Basudeo Arked, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,685.0,425.0,2.0,3,1,5900000,0.0,10.0,8610.0,1.0,1.0
1720,"Shree Ramdev Heights, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,730.0,475.0,2.0,1,1,5950000,0.0,23.0,8150.0,1.0,1.0
449,"Oberoi Sky City Tower E, Food Corporation Of India Warehouse, Borivali East, Mumbai",Ready to move,Unfurnished,1800.0,1132.0,3.0,1,2,44500000,500000.0,61.0,24720.0,3.0,3.0
8423,"Thakur Village, Kandivali East, Mumbai",Ready to move,Fully Furnished,1100.0,990.0,3.0,15,1,26000000,260000.0,15.0,23640.0,3.0,3.0
329,"Lodha New Cuffe Parade, Sion, Mumbai",Ready to move,Semi Furnished,1540.0,1323.0,3.0,4,1,55000000,0.0,40.0,35710.0,3.0,3.0
7450,"Railway Colony, Santacruz West, Mumbai",Ready to move,Semi Furnished,1100.0,1032.468356,1.0,14,1,45000000,45000000.0,7.0,40910.0,3.0,3.0
2724,"Rajshree Status, Pant Nagar, Ghatkopar East, Mumbai",Ready to move,Semi Furnished,575.0,500.0,1.0,5,0,14000000,140000.0,16.0,24350.0,1.0,1.0
5561,"Royal Palms Ruby Isle, Aarey Colony, Goregaon East, Mumbai",Ready to move,Unfurnished,545.0,400.0,1.0,10,2,4800000,96000.0,20.0,8810.0,1.0,1.0
3202,"PRIME SOCIETY, Hanuman Chowk, Mulund East, Mumbai",Ready to move,Semi Furnished,560.0,449.3314487,1.0,12,1,12000000,12000000.0,7.0,21430.0,1.0,2.0
5378,"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Unfurnished,650.0,452.0,2.0,10,0,9800000,98000.0,23.0,15080.0,1.0,1.0
3409,"Lodha evoq, Indira Nagar, Chembur, Mumbai",Ready to move,Unfurnished,3240.0,1516.033794,4.0,5,3,91000000,91000000.0,40.0,28090.0,4.0,4.0
6603,"Shree Parasnath Jay Vijay Nagari No 2, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Unfurnished,840.0,600.0,2.0,8,2,3900000,78000.0,9.0,4640.0,2.0,2.0
6317,"Ganga Jyoti, Bangur Nagar, Goregaon West, Mumbai",Ready to move,Semi Furnished,775.0,630.0,2.0,25,1,16500000,39744.31778,4.0,21290.0,2.0,2.0
4608,"Sanskriti buliding, Saraf Chaudhary Nagar, Kandivali East, Mumbai",Ready to move,Fully Furnished,800.0,579.7915868,1.0,15,1,14000000,14000000.0,8.0,17500.0,2.0,2.0
5191,"Vrindavan, Yashodham, Goregaon East, Mumbai",Ready to move,Unfurnished,1000.0,713.0,2.0,1,2,21000000,210000.0,17.0,21000.0,2.0,2.0
4382,"Shree Raj Enclave, Queen's Park, Mira Road East, Mumbai",Ready to move,Unfurnished,700.0,449.1325961,2.0,10,2,7500000,41098.43096,7.0,10710.0,2.0,2.0
5136,"Neha Annexe, Sadan Wadi, Bhandup West, Mumbai",Ready to move,Semi Furnished,530.0,396.0,2.0,15,1,9500000,100000.0,7.0,17920.0,1.0,1.0
2102,"Kandarpada, Dahisar West, Mumbai",Ready to move,Semi Furnished,610.0,510.9698043,2.0,12,1,11800000,11800000.0,12.0,19340.0,1.0,2.0
2718,"Ideal Tower, Bharti Nagar, Mira Road East, Mumbai",Ready to move,Semi Furnished,630.0,444.2757725,1.0,9,1,7200000,140000.0,16.0,11430.0,1.0,1.0
4769,"Atul Samarth Blue Mountains, Yashodham, Malad East, Mumbai",Ready to move,Unfurnished,1435.0,1063.0,2.0,8,1,26500000,250000.0,20.0,18470.0,3.0,3.0
5516,"Sunteck West World, Naigaon East, Mumbai",Ready to move,Unfurnished,547.0,392.0,1.0,5,1,3400000,68000.0,22.0,6210.0,1.0,1.0
5560,"I C Colony, Borivali West, Mumbai",Ready to move,Semi Furnished,610.0,460.0129842,1.0,25,1,11200000,11200000.0,7.0,18360.0,1.0,2.0
9156,"Lords Apartment, Industrial Area, Bhandup West, Mumbai",Ready to move,Unfurnished,950.0,640.0,2.0,4,1,12800000,130000.0,18.0,13470.0,2.0,2.0
8098,"Airport Area, Juhu, Mumbai",Ready to move,Fully Furnished,1900.0,1881.960635,1.0,35,1,80000000,80000000.0,7.0,42100.0,3.0,3.0
8488,"S Raheja Z 16 Phase I, Bandra West, Mumbai",Ready to move,Fully Furnished,2000.0,1261.0,3.0,5,2,82000000,820000.0,18.0,41000.0,3.0,3.0
3115,"Mahavir Heights, Global City, Virar West, Mumbai",Ready to move,Unfurnished,400.0,300.0,1.0,8,0,2900000,60466.80339,8.0,7250.0,1.0,1.0
7471,"Nahar Yarrow Yucca Vinca, Sainath Nagar, Powai, Mumbai",Ready to move,Unfurnished,1500.0,950.0,2.0,5,2,30500000,300000.0,20.0,20330.0,3.0,3.0
1044,"Lodha World Crest, Lower Parel, Mumbai",Ready to move,Semi Furnished,2700.0,2200.0,4.0,3,2,135000000,1350000.0,65.0,50000.0,3.0,3.0
7868,"Vishnu Nagar, Palghar, Mumbai",Ready to move,Semi Furnished,3361.0,1186.278714,2.0,2,2,15000000,15000000.0,7.622198828,4460.0,3.0,3.0
8029,"Ashford Royale, Valmik Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,1775.0,1367.0,2.0,1,2,41000000,330000.0,38.0,23100.0,3.0,3.0
4865,"Dindoshi, Malad East, Mumbai",Ready to move,Unfurnished,1100.0,1000.0,2.0,15,1,26000000,260000.0,7.0,23640.0,3.0,3.0
7629,"Diamond 1, Aarey Colony, Goregaon East, Mumbai",Ready to move,Semi Furnished,1278.0,783.505035,3.0,14,2,8500000,79937.95032,12.0,6650.0,3.0,3.0
549,"Unique Ivana, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,740.0,390.0,2.0,1,1,6950000,0.0,16.0,9390.0,1.0,1.0
6868,"Runwal Greens, Industrial Area, Bhandup West, Mumbai",Ready to move,Fully Furnished,1260.0,732.0,2.0,6,2,19000000,190000.0,36.0,15080.0,2.0,2.0
6425,"Ronit Residency, Dindoshi, Malad East, Mumbai",Ready to move,Unfurnished,812.0,618.4200351,1.0,5,1,18500000,18500000.0,12.0,22780.0,2.0,2.0
1212,"Shilpriya Silicon Enclave, Tilak Nagar, Chembur, Mumbai",Ready to move,Semi Furnished,600.0,495.0,2.0,2,1,13000000,130000.0,12.0,21670.0,1.0,1.0
1420,"Ajmera Greenfinity, Bhakti Park, Wadala East, Mumbai",Ready to move,Unfurnished,460.0,341.0,1.0,1,1,11500000,110000.0,22.0,25000.0,1.0,1.0
4321,"K Raheja Vistas, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1100.0,750.0,2.0,5,1,22500000,230000.0,20.0,20450.0,2.0,2.0
1148,"Rizvi Cedar in Malad East, Triveni Nagar, Malad East, Mumbai",Ready to move,Unfurnished,696.0,655.1010155,1.0,4,1,16500000,16500000.0,23.0,23710.0,2.0,2.0
3593,"Supreme Signature, Union Park, Chembur, Mumbai",Ready to move,Unfurnished,3000.0,2600.0,4.0,10,3,100000000,1000000.0,19.0,33330.0,4.0,4.0
6122,"godrej hill side colony, Godrej Hillside Colony, Vikhroli West, Mumbai",Ready to move,Fully Furnished,900.0,702.9932734,3.0,14,1,21000000,21000000.0,33.0,23330.0,2.0,2.0
3620,"Evershine Cosmic, Azad Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,1600.0,1245.0,3.0,10,1,30000000,300000.0,18.0,18750.0,4.0,4.0
1177,"Prabhav Silver Park, Sarvoday Parshwanath Nagar, Mulund West, Mumbai",Ready to move,Fully Furnished,644.0,460.0,1.0,2,1,11000000,110000.0,22.0,17080.0,1.0,1.0
906,"Tricity Natraj, Sai Baba Nagar, Chembur, Mumbai",Ready to move,Unfurnished,780.0,740.0,1.0,1,1,22500000,0.0,17.0,28850.0,2.0,2.0
4014,"Lodha Splendora Platino D, Bhayandarpada, Thane West, Mumbai",Ready to move,Unfurnished,900.0,750.0,2.0,5,1,10600000,110000.0,22.0,11780.0,2.0,2.0
8962,"Shastri Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,2600.0,1712.824756,1.0,12,2,92500000,92500000.0,28.0,35580.0,5.0,5.0
2064,"Thakur Vishnu Shivam Tower, Thakur Village, Kandivali East, Mumbai",Ready to move,Unfurnished,936.0,723.0,2.0,10,1,25500000,250000.0,23.0,27240.0,2.0,2.0
6970,"Bachraj Landmark, Global City, Virar West, Mumbai",Ready to move,Fully Furnished,650.0,550.0,2.0,8,0,6500000,68572.72346,12.0,10000.0,2.0,2.0
2589,"Atharv Navasamaj, Park Road, Vile Parle East, Mumbai",Ready to move,Unfurnished,848.0,748.0,2.0,1,1,43000000,430000.0,9.0,50710.0,2.0,2.0
1013,"Pattathu Pearl Heritage, Netaji Subhash Nagar, Vile Parle East, Mumbai",Ready to move,Unfurnished,838.0,838.0,2.0,1,1,39000000,390000.0,7.0,46540.0,3.0,3.0
2152,"Godrej Tranquil, Hanuman Nagar, Kandivali East, Mumbai",Ready to move,Unfurnished,700.0,427.0,2.0,2,1,9700000,97000.0,21.0,13860.0,1.0,1.0
8352,"Ajmera Treon, Bhakti Park, Wadala East, Mumbai",Ready to move,Semi Furnished,1193.0,994.0,3.0,5,1,32000000,320000.0,42.0,26820.0,3.0,3.0
6199,"L&T Crescent Bay, Bhoiwada, Parel, Mumbai",Ready to move,Semi Furnished,1100.0,850.0,2.0,8,1,38000000,380000.0,55.0,34550.0,2.0,2.0
3479,"Lodha Marquise, Siddharth Nagar, Worli, Mumbai",Ready to move,Semi Furnished,1500.0,1468.0,4.0,5,3,90000000,900000.0,76.0,60000.0,4.0,4.0
2759,"Bhayandar East, Mumbai",Ready to move,Semi Furnished,680.0,463.9087221,2.000000018,12,1,7000000,88585.60783,12.0,10290.0,1.0,1.0
1276,"Rishabraj Agnel, Rayani Gram, Borivali West, Mumbai",Ready to move,Unfurnished,800.0,600.0,2.0,1,1,16500000,160000.0,9.0,20630.0,2.0,2.0
6598,"Kaul Enterprises Heritage City, Sandor, Vasai West, Mumbai",Ready to move,Semi Furnished,1050.0,753.1497624,3.0,3,2,9500000,95000.0,17.0,9050.0,2.0,2.0
305,"DGS Sheetal Deep, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,572.0,385.0,1.0,2,1,2450000,14281.5567,15.0,4280.0,1.0,1.0
5918,"K Raheja Maple Leaf, Chandivali, Powai, Mumbai",Ready to move,Unfurnished,1250.0,870.0,2.0,5,1,26000000,260000.0,23.0,20800.0,2.0,2.0
6081,"Nahar Yarrow Yucca Vinca, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1000.0,750.0,2.0,5,1,20900000,210000.0,22.0,20900.0,2.0,2.0
3339,"L And T Emerald Isle, Chandivali, Powai, Mumbai",Ready to move,Unfurnished,1713.0,1613.0,3.0,1,1,54500000,0.0,24.0,31820.0,4.0,4.0
4170,"Lokhandwala Alica Nagar, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Unfurnished,525.0,426.0,1.0,20,1,9100000,90000.0,7.0,17330.0,1.0,1.0
7457,"Udhyam Kunj CHS, Sunder Nagar, Malad West, Mumbai",Ready to move,Unfurnished,1280.0,861.703625,1.0,9,1,23800000,23800000.0,10.0,18590.0,3.0,3.0
268," Jainam Elysium, Anand Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,888.0,550.0,2.0,3,1,15000000,150000.0,23.0,16890.0,2.0,2.0
6468,"Natraj Apartment Mulund, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Semi Furnished,981.0,610.792899,1.0,18,1,15200000,15200000.0,7.0,15490.0,2.0,2.0
2742,"Jp North Elara, Kashimira, Mira Road East, Mumbai",Ready to move,Fully Furnished,320.0,392.9718906,1.396743588,12,1,6600000,37685.27636,23.0,20630.0,1.0,2.0
9,"Prestige Jasdan Classic, Byculla East, Byculla, Mumbai",Ready to move,Unfurnished,2271.0,2271.0,3.0,1,2,75000000,0.0,46.0,33020.0,3.0,3.0
4648,"lodha splendora cielo, Bhayandarpada, Thane West, Mumbai",Ready to move,Semi Furnished,1164.0,980.1931817,1.0,5,1,12500000,12500000.0,38.0,10740.0,3.0,3.0
2907,"Dosti Estates, Antop Hill, Wadala, Mumbai",Ready to move,Semi Furnished,320.0,320.0,1.0,8,1,10000000,0.0,7.0,31250.0,1.0,1.0
5275,"Sunteck West World 2 Tivri Naigaon East, Naigaon East, Mumbai",Ready to move,Unfurnished,610.0,392.0,1.0,1,1,3380000,16959.66048,22.0,5540.0,1.0,1.0
9528,"Batul house, Mumbai Port Trust, Mazgaon, Mumbai",Ready to move,Unfurnished,650.0,552.5721959,1.0,5,0,13800000,13800000.0,22.0,21230.0,1.0,2.0
5160,"Thakur Mahadev Tower, Asha Nagar, Borivali East, Mumbai",Ready to move,Fully Furnished,1650.0,1250.0,3.0,15,1,26000000,260000.0,14.0,15760.0,3.0,3.0
5415,"Royal Palms Garden View, Aarey Colony, Goregaon East, Mumbai",Ready to move,Unfurnished,545.0,400.0,1.0,10,2,5000000,100000.0,20.0,9170.0,1.0,1.0
3769,"Anmol Eleganzia Royale, Suresh Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,2200.0,1570.0,4.0,5,2,65000000,650000.0,14.0,29550.0,4.0,4.0
35,"MICL Aaradhya Highpark, Mahajan Wadi, Mira Road East, Mumbai",Ready to move,Semi Furnished,1188.0,740.0,2.0,1,2,13500000,0.0,30.0,11360.0,2.0,2.0
5888,"DCPL Vishwadeep Heights, Siddhivinayak Society, Kandivali West, Mumbai",Ready to move,Unfurnished,900.0,725.0,2.0,10,1,25000000,250000.0,19.0,27780.0,2.0,2.0
4552,"Surya Nusring, Tagore Road, Santacruz West, Mumbai",Ready to move,Semi Furnished,600.0,580.8706667,1.0,20,1,19000000,19000000.0,6.0,31670.0,1.0,1.0
8843,"K Raheja Interface Heights, Mindspace, Malad West, Mumbai",Ready to move,Unfurnished,1150.0,805.0,2.0,7,1,23000000,230000.0,20.0,20000.0,2.0,2.0
8784,"Shiv Shakti Builders Tower 28, Dhobi Ghat, Malad East, Mumbai",Ready to move,Unfurnished,898.0,657.2914636,3.0,1,2,17500000,4357795.329,22.0,19460.0,3.0,3.0
6374,"best project, Sindhi Society, Chembur, Mumbai",Ready to move,Unfurnished,820.0,941.6116913,1.0,3,1,25500000,25500000.0,22.0,31100.0,2.0,2.0
8266,"Hiranandani gardens Sommerset, Hiranandani Gardens, Powai, Mumbai",Ready to move,Semi Furnished,3000.0,2618.937989,2.0,10,2,150000000,150000000.0,30.0,50000.0,4.0,2.0
8232,"Safal Nav Parmanu, Shivneri Nagar, Govandi, Mumbai",Ready to move,Semi Furnished,1650.0,1500.0,4.0,6,2,45000000,392251.5414,16.0,27270.0,4.0,4.0
5237,"MM Spectra, Chembur Gaothan, Chembur, Mumbai",Ready to move,Semi Furnished,1450.0,1380.0,2.0,5,1,16800000,190000.0,12.0,11570.0,2.0,2.0
246,"Rassaz Greens , Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,730.0,518.0,2.0,1,0,6260000,0.0,20.0,8570.0,1.0,1.0
6797,"Chheda Heights, Rajiv Gandhi Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,875.0,720.0,2.0,10,2,14800000,150000.0,20.0,16910.0,2.0,2.0
2032," Sai Deep Classic Tower, Golani Naka, Vasai East, Mumbai",Ready to move,Unfurnished,575.0,355.0,1.0,2,1,2700000,54000.0,9.0,4700.0,1.0,1.0
781,"Kanakia Miami, Mahim, Mumbai",Ready to move,Fully Furnished,1120.0,850.0,2.0,3,2,50000000,500000.0,24.0,44640.0,2.0,2.0
4446,"Ashwin Vasant Oscar, Vasant Oscar, Mulund West, Mumbai",Ready to move,Semi Furnished,900.0,700.0,2.0,15,1,18000000,180000.0,8.0,20000.0,2.0,2.0
8332,"Karwa The Royal Tusk, Babasaheb Ambedkar Nagar, Dadar West, Mumbai",Ready to move,Fully Furnished,1450.0,1353.0,3.0,5,3,65000000,650000.0,15.0,44830.0,3.0,3.0
7743,"Veena Serenity, Everard Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1200.0,950.0,3.0,5,1,25000000,250000.0,15.0,20830.0,3.0,3.0
1751,"Sai Om Sai Heights II All Towers, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,595.0,412.0,1.0,2,2,2750000,0.0,9.0,4620.0,1.0,1.0
1354,"Hiranandani Regent Hill C D And E Wing, Hiranandani Gardens, Powai, Mumbai",Ready to move,Unfurnished,630.0,380.0,2.0,2,1,16500000,160000.0,23.0,26190.0,1.0,1.0
8399,"Kabra Aurum Wing A B C AND D of Unnat Nagar II, Unnat Nagar, Goregaon West, Mumbai",Ready to move,Unfurnished,1600.0,900.0,3.0,5,1,28500000,290000.0,20.0,17810.0,3.0,3.0
6756,"Raj Exotica, Beverly Park, Mira Road East, Mumbai",Ready to move,Fully Furnished,850.0,720.0,2.0,9,0,9900000,100000.0,9.0,11650.0,2.0,2.0
9212,"Golden Corner, Bandra West, Mumbai",Ready to move,Fully Furnished,800.0,780.0,2.0,25,1,37500000,350000.0,7.0,46880.0,2.0,2.0
5919,"Dahisar West, Mumbai",Ready to move,Semi Furnished,675.0,489.9949725,1.0,11,0,12500000,12500000.0,7.0,18520.0,2.0,2.0
6681,"Dotom Isle Tower 2, Jankalyan Nagar, Malad West, Mumbai",Ready to move,Unfurnished,980.0,746.0,2.0,1,1,16100000,168356.189,23.0,16430.0,2.0,2.0
6944,"Hiranandani Castle Rock C And D Wing, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,800.0,628.0,2.0,5,1,27800000,280000.0,22.0,34750.0,2.0,2.0
4161,"K Raheja Vistas, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1550.0,1200.0,2.0,5,3,44700000,450000.0,20.0,28870.0,3.0,3.0
2526,"ON REQ, Dadar West, Mumbai",Ready to move,Unfurnished,875.0,1013.382901,2.0,3,1,50000000,50000000.0,22.0,57140.0,3.0,3.0
8549,"garden court, Dadar West, Mumbai",Ready to move,Unfurnished,1450.0,1224.071045,1.0,3,1,45000000,45000000.0,24.0,31030.0,3.0,3.0
3535,"Kalpataru Woodsville, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,2320.0,1118.996396,1.0,5,1,51800000,51800000.0,18.0,22330.0,4.0,4.0
1116,"Rajesh White City, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Unfurnished,745.0,459.0,2.0,2,1,13000000,130000.0,41.0,17450.0,1.0,1.0
7829,"Oberoi Exquisite, Yashodham, Goregaon East, Mumbai",Ready to move,Semi Furnished,1690.0,1386.138666,2.0,8,2,65000000,65000000.0,50.0,38460.0,3.0,3.0
6928,"Madhurima CHS Ltd, D.N.Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,670.0,547.1023744,1.0,10,0,16000000,16000000.0,9.0,23880.0,2.0,2.0
4147,"Kalpataru Crest Wing B Avalon, Subhash Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,1250.0,807.0,2.0,6,1,19800000,200000.0,36.0,15840.0,2.0,2.0
6912,"Chandrakant Dhuru Wadi, Dadar West, Mumbai",Ready to move,Semi Furnished,650.0,600.0,2.0,10,1,30000000,300000.0,7.0,46150.0,2.0,2.0
5254,"Naigaon East, Mumbai",Ready to move,Unfurnished,850.0,303.2030493,2.0,5,1,2170000,38700.54247,7.0,2550.0,1.0,1.0
929,"MICL Aaradhya Highpark, Mahajan Wadi, Mira Road East, Mumbai",Ready to move,Semi Furnished,1020.0,630.0,2.0,1,1,11500000,220000.0,30.0,11270.0,2.0,2.0
1576,"Safal Saraswat CHS, Pestom Sagar Colony, Chembur, Mumbai",Ready to move,Unfurnished,570.0,447.8632313,1.0,3,1,12500000,12500000.0,15.0,21930.0,1.0,1.0
8473,"Nutan Annexe, Jawahar Nagar, Goregaon West, Mumbai",Ready to move,Semi Furnished,1250.0,1050.0,3.0,7,1,27500000,280000.0,20.0,22000.0,3.0,3.0
5776,"OHANA, I C Colony, Borivali West, Mumbai",Ready to move,Unfurnished,650.0,436.0659274,1.0,2,1,11900000,11900000.0,9.0,18310.0,1.0,2.0
2717,"Ideal Tower, Bharti Nagar, Mira Road East, Mumbai",Ready to move,Semi Furnished,630.0,452.7288065,1.0,9,1,7200000,139978.8655,12.0,11430.0,1.0,1.0
3839,"Parinee Adney, Lal Bahadur Shastri Nagar, Dahisar West, Mumbai",Ready to move,Unfurnished,850.0,670.0,2.0,5,2,17500000,180000.0,18.0,20590.0,2.0,2.0
4638,"Runwal Anthurium, Vardhman Nagar, Mulund West, Mumbai",Ready to move,Semi Furnished,900.0,676.0,2.0,5,1,20000000,200000.0,36.0,22220.0,2.0,2.0
2896,"Near station, Gokul Township, Virar West, Mumbai",Ready to move,Semi Furnished,450.0,403.2617131,2.0,8,0,4300000,80928.30225,4.0,9550.0,1.0,1.0
9500,"Reyhaan Terraces, Shastri Nagar, Jogeshwari West, Mumbai",Ready to move,Semi Furnished,1130.0,749.9992942,3.0,6,1,17000000,17000000.0,20.0,15040.0,2.0,3.0
1459,"Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Unfurnished,600.0,420.0,2.0,2,1,10500000,110000.0,10.0,17500.0,1.0,1.0
97,"Poddar Spraha Diamond, Swastik Park, Chembur, Mumbai",Ready to move,Unfurnished,550.0,438.0,1.0,1,2,15000000,120000.0,20.0,27270.0,1.0,1.0
5885,"I C Colony, Borivali West, Mumbai",Ready to move,Semi Furnished,688.0,481.4968669,1.0,12,1,15000000,15000000.0,8.0,21800.0,2.0,2.0
1049,"Rizvi Cedar, Triveni Nagar, Malad East, Mumbai",Ready to move,Semi Furnished,1292.0,1192.0,3.0,1,1,33000000,330000.0,23.0,25540.0,4.0,4.0
3091,"Right Aabiel Avenue, Kanchpada, Malad West, Mumbai",Ready to move,Semi Furnished,550.0,414.0,2.0,5,1,10500000,110000.0,17.0,19090.0,1.0,1.0
9215,"Runwal Anthurium, Ashok Nagar, Mulund West, Mumbai",Ready to move,Unfurnished,1753.0,1594.0,3.0,7,3,60000000,600000.0,35.0,34230.0,4.0,4.0
2935,"Marina Enclave M N Phase ll , Kharodi Village, Malad West, Mumbai",Ready to move,Semi Furnished,500.0,420.0,1.0,4,2,11000000,110000.0,22.0,22000.0,1.0,1.0
8393,"Lodha New Cuffe Parade Lodha Enchante 41st To 45th Floor, Sion, Mumbai",Ready to move,Semi Furnished,1596.0,1330.0,2.0,5,2,45000000,450000.0,43.0,28200.0,3.0,3.0
4139,"Heritage Arunoday Heritage, Usha Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,720.0,670.0,2.0,5,1,16500000,160000.0,18.0,22920.0,2.0,2.0
